Title,URL,Severity
jcvi vulnerable to Configuration Injection due to unsanitized user input,https://github.com/advisories/GHSA-x49m-3cw7-gq5q,High
Flask-AppBuilder vulnerable to possible disclosure of sensitive information on user error,https://github.com/advisories/GHSA-jhpr-j7cq-3jp3,Moderate
Langchain vulnerable to arbitrary code execution,https://github.com/advisories/GHSA-6643-h7h5-x9wh,Critical
Apache Airflow vulnerable to exposure of sensitive information,https://github.com/advisories/GHSA-mjff-wv85-hmcj,High
Langchain OS Command Injection vulnerability,https://github.com/advisories/GHSA-x32c-59v5-h7fg,Critical
Snowflake Python Connector vulnerable to Command Injection,https://github.com/advisories/GHSA-5w5m-pfw9-c8fp,High
Gradio vulnerable to arbitrary file read and proxying of arbitrary URLs,https://github.com/advisories/GHSA-3qqg-pgqq-3695,Moderate
kiwitcms vulnerable to stored cross-site scripting via unrestricted file upload,https://github.com/advisories/GHSA-2fqm-m4r2-fh98,High
Synapse has URL deny list bypass via oEmbed and image URLs when generating previews,https://github.com/advisories/GHSA-98px-6486-j7qc,Moderate
Synapse has improper checks for deactivated users during login,https://github.com/advisories/GHSA-26c5-ppr8-f33p,Moderate
Reportlab vulnerable to remote code execution,https://github.com/advisories/GHSA-9q9m-c65c-37pq,High
Vulnerable OpenSSL included in cryptography wheels,https://github.com/advisories/GHSA-5cpq-8wj7-hf2v,Low
Duplicate Advisory: Starlette vulnerable to directory traversal,https://github.com/advisories/GHSA-qj8w-rv5x-2v9h,High
MindSpore vulnerable to memory corruption,https://github.com/advisories/GHSA-x67g-47p3-rc7f,Moderate
Open redirect in Tornado,https://github.com/advisories/GHSA-hj3f-6gcp-jg8j,Moderate
toui allows user-specific variables to be shared between users,https://github.com/advisories/GHSA-hh7j-pg39-q563,Critical
Synapse Outgoing federation to specific hosts can be disabled by sending malicious invites,https://github.com/advisories/GHSA-f3wc-3vxv-xmvr,Moderate
Ckan remote code execution and private information access via crafted resource ids,https://github.com/advisories/GHSA-446m-hmmm-hm8m,Critical
Synapse Denial of service due to incorrect application of event authorization rules during state resolution,https://github.com/advisories/GHSA-p9qp-c452-f9r7,High
Synapse does not apply enough checks to servers requesting auth events of events in a room,https://github.com/advisories/GHSA-45cj-f97f-ggwv,High
Unintended leak of Proxy-Authorization header in requests,https://github.com/advisories/GHSA-j8r2-6x86-q33q,Moderate
Vyper's nonpayable default functions are sometimes payable,https://github.com/advisories/GHSA-vxmm-cwh2-q762,Moderate
Incorrect signature verification in django-ses,https://github.com/advisories/GHSA-qg36-9jxh-fj25,Low
kiwitcms vulnerable to stored XSS via unrestricted files upload,https://github.com/advisories/GHSA-x7c2-7wvg-jpx7,Moderate
transformers has Insecure Temporary File,https://github.com/advisories/GHSA-282v-666c-3fvg,Moderate
mlflow Path Traversal vulnerability,https://github.com/advisories/GHSA-wjq3-7jxx-whj9,Critical
Starlette has Path Traversal vulnerability in StaticFiles,https://github.com/advisories/GHSA-v5gw-mw7f-84px,Moderate
Any file can be included with the pymdown-snippets extension,https://github.com/advisories/GHSA-jh85-wwv9-24hv,High
git-url-parse Regular Expression Denial of Service,https://github.com/advisories/GHSA-4xqq-73wg-5mjp,High
Planet's secret file is created with excessive permissions,https://github.com/advisories/GHSA-j5fj-rfh6-qj85,High
Vyper vulnerable to OOB DynArray access when array is on both LHS and RHS of an assignment,https://github.com/advisories/GHSA-3p37-3636-q8wv,High
Vyper vulnerable to integer overflow in loop,https://github.com/advisories/GHSA-6r8q-pfpv-7cgj,High
Vyper vulnerable to incorrect ordering of arguments for kwargs passed to internal calls,https://github.com/advisories/GHSA-ph9x-4vc9-m39g,High
in-toto: PGP trust model not (fully) considered,https://github.com/advisories/GHSA-jjgp-whrp-gq8m,Moderate
in-toto vulnerable to Configuration Read From Local Directory,https://github.com/advisories/GHSA-wc64-c5rv-32pf,Moderate
mflow vulnerable to directory traversal,https://github.com/advisories/GHSA-wc6j-5g83-xfm6,High
Apache Airflow vulnerable to Privilege Context Switching Error,https://github.com/advisories/GHSA-jchm-fm4q-c2fp,Critical
Apache Airflow vulnerable to stored Cross-site Scripting,https://github.com/advisories/GHSA-vcf6-3wv2-5vcr,Moderate
Django bypasses validation when using one form field to upload multiple files,https://github.com/advisories/GHSA-r3xc-prgr-mg9p,Critical
Mage-ai missing user authentication,https://github.com/advisories/GHSA-c6mm-2g84-v4m7,High
vyper vulnerable to storage allocator overflow,https://github.com/advisories/GHSA-mgv8-gggw-mrg6,High
Apache Spark UI vulnerable to Command Injection,https://github.com/advisories/GHSA-59hw-j9g6-mfg3,High
Flask vulnerable to possible disclosure of permanent session cookie due to missing Vary: Cookie header,https://github.com/advisories/GHSA-m2qf-hxjv-5gpq,High
Remote file access vulnerability in `mlflow server` and `mlflow ui` CLIs,https://github.com/advisories/GHSA-83fm-w79m-64r5,Critical
Relative path traversal in mlflow,https://github.com/advisories/GHSA-x422-6qhv-p29g,High
Buffer overflow in sponge queue functions,https://github.com/advisories/GHSA-6w4m-2xhg-2658,Critical
Unrestricted file upload in kiwi TCMS,https://github.com/advisories/GHSA-fwcf-753v-fgcj,High
Incorrect success value returned in vyper,https://github.com/advisories/GHSA-w9g2-3w7p-72g9,High
Apache superset missing check for default SECRET_KEY,https://github.com/advisories/GHSA-5cx2-vq3h-x52c,High
kiwi TCMS has possibility for user to update email address to unverified one,https://github.com/advisories/GHSA-7x6q-3v3m-cwjg,Low
sqlparse contains a regular expression that is vulnerable to Regular Expression Denial of Service,https://github.com/advisories/GHSA-rrm6-wvj7-cwh2,Moderate
Duplicate Advisory: Starlette allows an unauthenticated and remote attacker to specify any number of form fields or files,https://github.com/advisories/GHSA-3qj8-93xh-pwh2,High
modoboa vulnerable to Cross-Site Request Forgery,https://github.com/advisories/GHSA-6pvf-cq4f-hfjp,High
Improper Authorization in modoboa,https://github.com/advisories/GHSA-67mg-gm8m-ph5r,Critical
pretalx allows path traversal in HTML export,https://github.com/advisories/GHSA-23fx-92m6-4f2g,Moderate
pretalx vulnerable to path traversal in HTML export,https://github.com/advisories/GHSA-wh3w-jcc7-mhmf,High
Duplicate Advisory: Lemur subject to insecure random generation,https://github.com/advisories/GHSA-r4xg-4wrv-w72h,High
Modoboa has Weak Password Requirements,https://github.com/advisories/GHSA-9gxx-32p7-ff7m,Moderate
Apache Superset vulnerable to Improper Authorization,https://github.com/advisories/GHSA-7jhg-8m74-6f6g,Moderate
Apache IoTDB Grafana Connector vulnerable to Improper Authentication,https://github.com/advisories/GHSA-pvjv-386f-c8wh,Critical
Apache Spark vulnerable to Improper Privilege Management,https://github.com/advisories/GHSA-329j-jfvr-rhr6,Critical
Mailman Core vulnerable to timing attacks,https://github.com/advisories/GHSA-2jg5-xgvv-4wq7,High
Improper Restriction of Excessive Authentication Attempts in calibreweb,https://github.com/advisories/GHSA-jg8w-wgx2-g7q4,Moderate
Weak Password Requirements in calibreweb,https://github.com/advisories/GHSA-mhmp-m6g7-7c24,High
Flask-AppBuilder Has No Rate Limiting on Login AUTH DB,https://github.com/advisories/GHSA-9hcr-9hcv-x6pv,High
Allegro Tech BigFlow vulnerable to Missing SSL Certificate Validation,https://github.com/advisories/GHSA-w6q2-48ch-fj26,Moderate
Apache Airflow Hive Provider vulnerable to code injection,https://github.com/advisories/GHSA-5cvg-9pp5-mxcj,Critical
Apache Airflow Drill Provider vulnerable to improper input validation,https://github.com/advisories/GHSA-85pf-r4c7-3j9r,High
Apache Airflow Spark Provider vulnerable to improper input validation,https://github.com/advisories/GHSA-ffj9-4crc-q7wf,High
LangChain vulnerable to code injection,https://github.com/advisories/GHSA-fprp-p869-w6q2,Critical
Wagtail vulnerable to denial-of-service via memory exhaustion when uploading large files,https://github.com/advisories/GHSA-33pv-vcgh-jfg9,Moderate
ADMesh improper array index validation,https://github.com/advisories/GHSA-v5hv-4pw3-q6h9,High
Wagtail vulnerable to stored Cross-site Scripting attack via ModelAdmin views,https://github.com/advisories/GHSA-5286-f2rf-35c2,High
configobj ReDoS exploitable by developer using values in a server-side configuration file,https://github.com/advisories/GHSA-c33w-24p9-8m24,Low
zstd vulnerable to buffer overrun,https://github.com/advisories/GHSA-5c9c-6x87-f9vm,High
mindsdb arbitrary file write when extracting a remotely retrieved Tarball,https://github.com/advisories/GHSA-2g5w-29q9-w6hx,High
Kiwi TCMS Stored Cross-site Scripting via SVG file,https://github.com/advisories/GHSA-2wcr-87wf-cf9j,High
Arbitrary file write in mindsdb when Extracting Tarballs retrieved from a remote location,https://github.com/advisories/GHSA-7x45-phmr-9wqp,Moderate
"Use of hard-coded, security-relevant constants in deepset-ai/haystack",https://github.com/advisories/GHSA-w7qg-j435-78qw,Critical
pgAdmin 4 vulnerable to directory traversal,https://github.com/advisories/GHSA-9crj-hpxh-f6qg,Moderate
TensorFlow Denial of Service vulnerability,https://github.com/advisories/GHSA-fxgc-95xx-grvq,Moderate
redis-py Race Condition vulnerability,https://github.com/advisories/GHSA-24wv-mv5m-xv4h,Moderate
redis-py Race Condition due to incomplete fix,https://github.com/advisories/GHSA-8fww-64cx-x8p5,High
Nginx alias path traversal allows unauthenticated attackers to read all files on /label_studio/core/,https://github.com/advisories/GHSA-cpmr-mw4j-99r7,High
Remote file existence check vulnerability in `mlflow server` and `mlflow ui` CLIs,https://github.com/advisories/GHSA-wp72-7hj9-5265,Moderate
mlflow is vulnerable to remote file access in `mlflow server` and `mlflow ui` CLIs,https://github.com/advisories/GHSA-xg73-94fp-g449,Critical
TensorFlow vulnerable to Out-of-Bounds Read in DynamicStitch,https://github.com/advisories/GHSA-93vr-9q9m-pj8p,High
TensorFlow vulnerable to seg fault in `tf.raw_ops.Print`,https://github.com/advisories/GHSA-qjqc-vqcf-5qvj,High
TensorFlow vulnerable to integer overflow in EditDistance,https://github.com/advisories/GHSA-7jvm-xxmr-v5cw,High
TensorFlow has Null Pointer Error in TensorArrayConcatV2,https://github.com/advisories/GHSA-64jg-wjww-7c5w,High
TensorFlow has Heap-buffer-overflow in AvgPoolGrad,https://github.com/advisories/GHSA-6hg6-5c2q-7rcr,High
TensorFlow has Null Pointer Error in SparseSparseMaximum,https://github.com/advisories/GHSA-558h-mq8x-7q9g,High
TensorFlow has Floating Point Exception in AudioSpectrogram,https://github.com/advisories/GHSA-f637-vh3r-vfh2,High
TensorFlow vulnerable to segfault when opening multiframe gif,https://github.com/advisories/GHSA-fqm2-gh8w-gr68,Moderate
TensorFlow has a heap out-of-buffer read vulnerability in the QuantizeAndDequantize operation,https://github.com/advisories/GHSA-gw97-ff7c-9v96,Critical
collective.dms.basecontent Cross-site Scripting vulnerability,https://github.com/advisories/GHSA-r48c-4vfj-h426,Moderate
pgadmin4 vulnerable to Code Injection,https://github.com/advisories/GHSA-3v6v-2x6p-32mc,High
Sentry vulnerable to invite code reuse via cookie manipulation,https://github.com/advisories/GHSA-jv85-mqxj-3f9j,Moderate
Improper Privilege Management in rdiffweb,https://github.com/advisories/GHSA-g594-55mp-f6q8,Critical
pyRdfa3 Cross-site Scripting vulnerability,https://github.com/advisories/GHSA-894q-wpg5-mf2h,Moderate
Certifi removing TrustCor root certificate,https://github.com/advisories/GHSA-43fp-rhv2-5gv8,Moderate
PaddlePaddle Out-of-bounds Read vulnerability,https://github.com/advisories/GHSA-2hvc-hwg3-hpvw,Critical
PaddlePaddle vulnerable to Code Injection,https://github.com/advisories/GHSA-gcjf-29m9-888q,Critical
py7zr directory traversal vulnerability,https://github.com/advisories/GHSA-m8xw-9x5x-6vh3,Critical
Passeo uses insecure random number generator,https://github.com/advisories/GHSA-mhhf-vgwh-fw9h,High
GitPython vulnerable to Remote Code Execution due to improper user input validation,https://github.com/advisories/GHSA-hcpj-qp55-gfph,Critical
GuardDog vulnerable to arbitrary file write when scanning a specially-crafted remote PyPI package,https://github.com/advisories/GHSA-78m5-jpmf-ch7v,Low
XBlock vulnerable to Cross-Site Scripting (XSS),https://github.com/advisories/GHSA-qv6c-367r-3w6q,High
GuardDog vulnerable to arbitrary file write when scanning a specially-crafted PyPI package,https://github.com/advisories/GHSA-rp2v-v467-q9vq,Low
Package discontinued because Bitly lowered the free quota,https://github.com/advisories/GHSA-ggrh-grj3-vfvw,Low
Temporary File Information Disclosure vulnerability in MPXJ,https://github.com/advisories/GHSA-jf2p-4gqj-849g,Low
PyTorch vulnerable to arbitrary code execution,https://github.com/advisories/GHSA-47fc-vmwq-366v,Critical
PaddlePaddle vulnerable to code injection via winstr,https://github.com/advisories/GHSA-83g7-8fch-p37m,Critical
wger vulnerable to brute force attempts,https://github.com/advisories/GHSA-gr58-76rp-mmg4,Critical
OS Command Injection in Apache Airflow,https://github.com/advisories/GHSA-rmf2-pwfq-h75j,Critical
OS Command Injection in Apache Airflow,https://github.com/advisories/GHSA-7wqf-h36w-47mc,Critical
OS Command Injection in Apache Airflow,https://github.com/advisories/GHSA-45r6-j3cc-6mxx,Moderate
OS Command Injection in Apache Airflow,https://github.com/advisories/GHSA-cm43-f2pv-6v68,High
CKAN contains Improper Authentication leading to account takeover,https://github.com/advisories/GHSA-m2xp-jxfg-qq6g,High
Tensorflow vulnerable to Out-of-Bounds Read,https://github.com/advisories/GHSA-8w5g-3wcv-9g2j,Moderate
`CHECK` failure in `SobolSample` via missing validation,https://github.com/advisories/GHSA-cqvq-fvhr-v6hc,Low
`CHECK` fail in `TensorListScatter` and `TensorListScatterV2` in eager mode,https://github.com/advisories/GHSA-xf83-q765-xm6m,Low
Invalid char to bool conversion when printing a tensor,https://github.com/advisories/GHSA-pf36-r9c6-h97j,Moderate
Heap overflow in `QuantizeAndDequantizeV2`,https://github.com/advisories/GHSA-frqp-wp83-qggv,Moderate
Segfault in `CompositeTensorVariantToComponents`,https://github.com/advisories/GHSA-rjx6-v474-2ch9,Moderate
`CHECK` fail via inputs in `PyFunc`,https://github.com/advisories/GHSA-mv77-9g28-cwg3,Moderate
Overflow in `ResizeNearestNeighborGrad`,https://github.com/advisories/GHSA-368v-7v32-52fx,Moderate
Out of bounds write in grappler in Tensorflow,https://github.com/advisories/GHSA-cg88-rpvp-cjv5,High
`CHECK_EQ` fail via input in `SparseMatrixNNZ`,https://github.com/advisories/GHSA-g9fm-r5mm-rf9f,Moderate
FractionalMaxPool and FractionalAVGPool heap out-of-bounds acess,https://github.com/advisories/GHSA-xvwp-h6jv-7472,High
